molecule_chembl_id,activity_value_nm,standard_type,canonical_smiles,molecule_pref_name,standard_units,pchembl_value,log_activity,activity_class,activity_category,compound_name
CHEMBL324439,70794.58,IC50,COc1cc2c(C#N)cnc(Nc3cccc(Br)c3)c2cc1OC,,nM,4.15,4.850000009579664,0,Inactive,
CHEMBL324718,810.0,IC50,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,,nM,6.09,2.90848501887865,1,Moderately Active,
CHEMBL324926,330.0,IC50,COc1cc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc(OC)c1,,nM,6.48,2.5185139398778875,1,Moderately Active,
CHEMBL325156,4840.0,IC50,CCN(CC)C(C)/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,,nM,5.32,3.6848453616444123,0,Weakly Active,
CHEMBL325245,10.0,IC50,COc1cc2ncnc(NCc3ccccc3)c2cc1OC,,nM,8.0,1.0,1,Very Active,
CHEMBL325589,510.0,IC50,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccnc3)nc21,,nM,6.29,2.7075701760979363,1,Moderately Active,
CHEMBL325760,7413.1,IC50,COc1cc2ncc(C#N)c(Nc3cccc(C(C)=O)c3)c2cc1OC,,nM,5.13,3.8699998586345257,0,Weakly Active,
CHEMBL325949,7800.0,IC50,Nc1cccc(-c2cc(=O)c3c(N)c(O)c(N)cc3o2)c1,,nM,5.11,3.8920946026904804,0,Weakly Active,
CHEMBL325981,5128.61,IC50,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCCCO3,,nM,5.29,3.7099996748333983,0,Weakly Active,
CHEMBL326044,48000.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCCCC(=O)O)c1O,,nM,4.22,4.681241237375588,0,Inactive,
CHEMBL326100,1750.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2Cl)c1O,,nM,6.0,3.2430380486862944,0,Weakly Active,
CHEMBL326280,790.0,IC50,COCC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,,nM,6.1,2.8976270912904414,1,Moderately Active,
CHEMBL326318,1425.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSCc2ccccc2)c1O,,nM,6.05,3.153814864344529,0,Weakly Active,
CHEMBL3263359,3960.0,IC50,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3cccc4ccccc34)C2)cc1C,,nM,5.4,3.597695185925512,0,Weakly Active,
CHEMBL3263364,5530.0,IC50,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1,,nM,5.26,3.7427251313046983,0,Weakly Active,
CHEMBL3263366,1320.0,IC50,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3cccc4ccccc34)C2)cc1C,,nM,5.88,3.12057393120585,0,Weakly Active,
CHEMBL3263372,5260.0,IC50,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1,,nM,5.28,3.7209857441537393,0,Weakly Active,
CHEMBL3263373,650.0,IC50,Cc1ccc(C2=NN(C3=NC(c4ccccc4)CS3)C(c3ccc4ccccc4c3)C2)cc1C,,nM,6.19,2.8129133566428557,1,Moderately Active,
CHEMBL3263374,6310.0,IC50,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc3ccccc3c2)=N1,,nM,5.2,3.8000293592441343,0,Weakly Active,
CHEMBL3263378,2800.0,IC50,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,,nM,5.55,3.4471580313422194,0,Weakly Active,
CHEMBL3263379,3250.0,IC50,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1,,nM,5.49,3.5118833609788744,0,Weakly Active,
CHEMBL3263380,120.0,IC50,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc4ccccc4c3)C2)cc1C,,nM,6.92,2.0791812460476247,1,Moderately Active,
CHEMBL3263959,7670.0,IC50,COc1cc2c(Oc3ccc(NC(=O)c4c(C)n(C)n(-c5ccccc5)c4=O)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,nM,5.12,3.884795363948981,0,Weakly Active,
CHEMBL3263960,3377.5,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccoc5)c4)cc3F)ccnc2cc1OCCCN1CCOCC1,,nM,5.41,3.5285953576940683,0,Weakly Active,
CHEMBL3263961,1669.5,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cnn(C)c5)c4)cc3F)ccnc2cc1OCCCN1CCOCC1,,nM,5.86,3.2225864233903896,0,Weakly Active,
CHEMBL3263962,226.5,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cnn(C)c5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,nM,7.08,2.3550682063488506,1,Moderately Active,
CHEMBL3263963,225.5,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccoc5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,nM,6.78,2.3531465462139796,1,Moderately Active,
CHEMBL3263964,202.0,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccsc5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,nM,7.03,2.305351369446624,1,Moderately Active,
CHEMBL3263965,575.0,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cc(-c5ccsc5)ccc4F)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,nM,6.24,2.7596678446896306,1,Moderately Active,
CHEMBL3263966,5946.0,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccc(-c5cnn(C)c5)cc4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,nM,5.36,3.774224904868919,0,Weakly Active,
CHEMBL3263967,1525.0,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4ccc(-c5ccsc5)cc4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,nM,5.92,3.1832698436828046,0,Weakly Active,
CHEMBL3263968,1104.5,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5cccs5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,nM,5.98,3.043165720207454,0,Weakly Active,
CHEMBL3263969,1903.5,IC50,COc1cc2c(Oc3ccc(NS(=O)(=O)c4cccc(-c5ccco5)c4)cc3F)ccnc2cc1OCCCN1CCN(C)CC1,,nM,5.72,3.2795528811503862,0,Weakly Active,
CHEMBL326445,16982.44,IC50,COc1cc2ncc(C#N)c(Nc3cc(Cl)ccc3O)c2cc1OC,,nM,4.77,4.230000088876488,0,Inactive,
CHEMBL326596,58.0,IC50,COc1ccc2c(NCc3ccccc3)ncnc2c1,,nM,7.24,1.7634279935629373,1,Active,
CHEMBL326811,1620.0,IC50,C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,,nM,5.79,3.2095150145426308,0,Weakly Active,
CHEMBL327023,550.0,IC50,N#Cc1cnc2ccc(NC(=O)C#CCN3CCSCC3)cc2c1Nc1cccc(Br)c1,,nM,6.26,2.7403626894942437,1,Moderately Active,
CHEMBL327127,86.0,IC50,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(CO)c3)nc21,,nM,7.05,1.9344984512435677,1,Active,
CHEMBL327725,44000.0,IC50,CC(O)C(/N=C1/C=C(O)/C(=N\C(C(=O)O)C(C)O)C=C1O)C(=O)O,,nM,4.36,4.643452676486188,0,Inactive,
CHEMBL327838,65.0,IC50,COCCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,nM,7.19,1.8129133566428555,1,Active,
CHEMBL328106,1800.48,IC50,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,,nM,9.02,3.25538830152631,0,Weakly Active,
CHEMBL328216,0.12,IC50,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,,nM,9.92,-0.9208187539523752,1,Very Active,
CHEMBL328244,574.72,IC50,Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,,nM,6.24,2.7594563106511916,1,Moderately Active,
CHEMBL328245,62.0,IC50,CCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,,nM,7.21,1.792391689498254,1,Active,
CHEMBL328277,2460.0,IC50,COc1cc2ncnc(N3CCc4ccccc43)c2cc1OC,,nM,6.09,3.3909351071033793,0,Weakly Active,
CHEMBL328295,5000.0,IC50,O=[N+]([O-])c1ccc2ncnc(Nc3ccccc3)c2c1,,nM,5.3,3.6989700043360187,0,Weakly Active,
CHEMBL32844,2.35,IC50,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCN1CCN(C)CC1,,nM,8.77,0.37106786227173627,1,Very Active,
CHEMBL3286830,187.5,Ki,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,LORLATINIB,nM,7.25,2.2730012720637376,1,Moderately Active,LORLATINIB
CHEMBL328691,12.01,IC50,COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,nM,7.92,1.079543007402906,1,Active,
CHEMBL328704,12.0,IC50,CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,nM,7.92,1.0791812460476249,1,Active,
CHEMBL3287898,7500.0,IC50,CCc1ccccc1NC(=O)N1C[C@@H](C)Oc2cc(-c3ccc([C@H]4CC[C@H](CC(=O)O)CC4)cc3)ccc21,,nM,5.12,3.8750612633917,0,Weakly Active,
CHEMBL328879,55.614999999999995,IC50,COc1ccc2ncnc(Nc3ccccc3)c2c1,,nM,7.26,1.7451919415576551,1,Active,
CHEMBL328955,0.25,IC50,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,,nM,9.6,-0.6020599913279624,1,Very Active,
CHEMBL328977,95.0,IC50,O=C(C#CCN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,nM,7.02,1.9777236052888478,1,Active,
CHEMBL3290142,41.5,IC50,C=CC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,,nM,7.96,1.6180480967120927,1,Active,
CHEMBL3290148,7.0,IC50,C=CC(=O)NCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,,nM,8.15,0.8450980400142568,1,Very Active,
CHEMBL329161,900.0,IC50,O=[N+]([O-])c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,nM,6.05,2.9542425094393248,1,Moderately Active,
CHEMBL329183,6132.975,IC50,O=[N+]([O-])c1ccc2c(Nc3cccc(F)c3)ncnc2c1,,nM,5.21,3.7876711943655987,0,Weakly Active,
CHEMBL329642,269.0,IC50,C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,nM,6.57,2.429752280002408,1,Moderately Active,
CHEMBL329672,23.0,IC50,Clc1cccc(Nc2ncnc3ccccc23)c1,,nM,7.64,1.3617278360175928,1,Active,
CHEMBL3297816,113.2,IC50,Cc1nc(Nc2ccccc2)c2cc(C)oc2n1,,nM,6.95,2.0538464268522527,1,Moderately Active,
CHEMBL3297891,145.2,IC50,Cc1nc(Nc2cccc3ccccc23)c2cc(C)oc2n1,,nM,6.84,2.161966616364075,1,Moderately Active,
CHEMBL3297892,30.0,IC50,C#Cc1cccc(Nc2nc(C)nc3oc(C)cc23)c1,,nM,7.52,1.4771212547196624,1,Active,
CHEMBL3297893,122.1,IC50,Cc1nc(Nc2ccc(C(F)(F)F)cc2)c2cc(C)oc2n1,,nM,6.91,2.0867156639448825,1,Moderately Active,
CHEMBL3297894,30.2,IC50,Cc1nc(Nc2ccc(F)c(Cl)c2)c2cc(C)oc2n1,,nM,7.52,1.4800069429571505,1,Active,
CHEMBL3297895,102.3,IC50,Cc1nc(Nc2ccc(Cl)cc2)c2cc(C)oc2n1,,nM,6.99,2.00987563371216,1,Moderately Active,
CHEMBL3297896,90.2,IC50,Cc1nc(Nc2cccc3[nH]ccc23)c2cc(C)oc2n1,,nM,7.04,1.9552065375419418,1,Active,
CHEMBL3297897,42.2,IC50,COc1ccc(Nc2nc(C)nc3oc(C)cc23)cc1,,nM,7.38,1.6253124509616739,1,Active,
CHEMBL3297898,68.2,IC50,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1,,nM,7.17,1.833784374656479,1,Active,
CHEMBL3297899,70.7,IC50,CCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,,nM,7.15,1.8494194137968993,1,Active,
CHEMBL3297900,73.3,IC50,CCCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,,nM,7.13,1.865103974641128,1,Active,
CHEMBL3297998,340.1,IC50,CCCCN(c1ccc(OC)cc1)c1nc(C)nc2oc(C)cc12,,nM,6.47,2.531606631932722,1,Moderately Active,
CHEMBL3297999,84.4,IC50,COc1ccc(N(c2nc(C)nc3oc(C)cc23)C(C)C)cc1,,nM,7.07,1.9263424466256551,1,Active,
CHEMBL3298000,82.3,IC50,COc1ccc(N(C)c2nc(C)nc3oc(C)cc23)cc1.Cl,,nM,7.08,1.9153998352122699,1,Active,
CHEMBL329856,6.0,IC50,CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,nM,8.22,0.7781512503836436,1,Very Active,
CHEMBL329867,183.2,IC50,COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,,nM,8.19,2.2629254693318317,1,Moderately Active,
CHEMBL3301622,3502.0,Kd,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,GILTERITINIB,nM,5.46,3.5443161417474274,0,Weakly Active,GILTERITINIB
CHEMBL3301625,442.0,IC50,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,SPEBRUTINIB,nM,6.36,2.645422269349092,1,Moderately Active,SPEBRUTINIB
CHEMBL330224,100.0,IC50,Nc1ccc2c(Nc3ccccc3)ncnc2c1,,nM,7.0,2.0,1,Active,
CHEMBL330323,1000.0,IC50,COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,,nM,6.7,3.0,1,Moderately Active,
CHEMBL330668,780.0,IC50,COc1cc2ncnc(Nc3cnc4ccccc4n3)c2cc1OC,,nM,6.11,2.8920946026904804,1,Moderately Active,
CHEMBL330879,6600.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc3ccccc3c2)c1O,,nM,5.18,3.8195439355418688,0,Weakly Active,
CHEMBL330882,4900.0,IC50,COc1cccc2ncnc(NCc3ccccc3)c12,,nM,5.31,3.690196080028514,0,Weakly Active,
CHEMBL331026,24750.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3[nH]2)c1O,,nM,4.84,4.393575203269587,0,Inactive,
CHEMBL331307,1670.0,IC50,Nc1cc2ncnc(NCc3ccccc3Br)c2cn1,,nM,5.78,3.2227164711475833,0,Weakly Active,
CHEMBL331792,40.0,IC50,Cc1cccc(Nc2ncnc3cc(N)ncc23)c1,,nM,7.4,1.6020599913279623,1,Active,
CHEMBL331906,763.0,IC50,Oc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,nM,7.58,2.8825245379548803,1,Moderately Active,
CHEMBL332096,954.0,IC50,Nc1ccc2ncnc(NCc3ccccc3)c2c1,,nM,6.29,2.979548374704095,1,Moderately Active,
CHEMBL332173,2870.0,IC50,COc1cccc(CNc2ncnc3cc(N)ncc23)c1,,nM,5.54,3.4578818967339924,0,Weakly Active,
CHEMBL332269,4400.0,IC50,CCCCNc1ncc2cc(-c3c(Cl)cccc3Cl)c(=O)n(C)c2n1,,nM,5.36,3.6434526764861874,0,Weakly Active,
CHEMBL332333,6029.0,IC50,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1,,nM,7.24,3.7802452838653524,0,Weakly Active,
CHEMBL332497,3830.0,IC50,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN1CCOCC1,,nM,5.42,3.583198773968623,0,Weakly Active,
CHEMBL3325470,10400.0,IC50,Cc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,,nM,4.98,4.017033339298781,0,Inactive,
CHEMBL3325471,5400.0,IC50,COc1ccc2c(c1)cc(C1C(C#N)=C(N)N(c3cccnc3)C3=C1C(=O)CCC3)c1nnnn12,,nM,5.27,3.7323937598229686,0,Weakly Active,
CHEMBL3325472,18300.0,IC50,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,,nM,4.74,4.26245108973043,0,Inactive,
CHEMBL3325473,1100.0,IC50,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,,nM,5.96,3.041392685158225,0,Weakly Active,
CHEMBL3325474,4300.0,IC50,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,,nM,5.37,3.6334684555795866,0,Weakly Active,
CHEMBL3325475,1300.0,IC50,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,,nM,5.89,3.113943352306837,0,Weakly Active,
CHEMBL3325476,8100.0,IC50,COC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,,nM,5.09,3.90848501887865,0,Weakly Active,
CHEMBL3325477,90.0,IC50,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,,nM,7.05,1.954242509439325,1,Active,
CHEMBL3325478,7000.0,IC50,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(C)ccc2n2nnnc12,,nM,5.16,3.845098040014257,0,Weakly Active,
CHEMBL3325479,200.0,IC50,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(OC)ccc2n2nnnc12,,nM,6.7,2.3010299956639813,1,Moderately Active,
CHEMBL3325480,16700.0,IC50,CCOC(=O)C1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2cc(Cl)ccc2n2nnnc12,,nM,4.78,4.222716471147583,0,Inactive,
CHEMBL332612,252.5,IC50,Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,nM,8.3,2.40226138245468,1,Moderately Active,
CHEMBL3327179,4800.0,IC50,N#CC1=C(N)N(c2cccnc2)C2=C(C(=O)CCC2)C1c1cc2ccccc2n2nnnc12,,nM,5.32,3.681241237375587,0,Weakly Active,
CHEMBL332765,764.5,IC50,CN(C)c1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,nM,7.54,2.883377489748339,1,Moderately Active,
CHEMBL332846,230.0,IC50,Nc1cc2ncnc(NCc3ccccc3N)c2cn1,,nM,6.64,2.361727836017593,1,Moderately Active,
CHEMBL332879,10000.0,IC50,Nc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cn1,,nM,5.0,4.0,0,Weakly Active,
CHEMBL332882,402.5,IC50,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,nM,8.3,2.6047658847038875,1,Moderately Active,
CHEMBL332906,401.0,IC50,Nc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,nM,8.7,2.603144372620182,1,Moderately Active,
CHEMBL332938,200.0,IC50,COc1ccc2ncnc(NCc3ccccc3)c2c1,,nM,6.7,2.3010299956639813,1,Moderately Active,
CHEMBL332971,798.0,IC50,COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,,nM,7.02,2.9020028913507296,1,Moderately Active,
CHEMBL333038,290.0,IC50,Clc1cccc(Nc2nc[nH]c3nnc(Nc4cccc(Cl)c4)c2-3)c1,,nM,6.48,2.462397997898956,1,Moderately Active,
CHEMBL333041,8000.0,IC50,Nc1cc2ncnc(NCc3ccc(C(F)(F)F)cc3)c2cn1,,nM,5.1,3.9030899869919438,0,Weakly Active,
CHEMBL333045,10000.0,IC50,CN(C)c1cccc(CNc2ncnc3cc(N)ncc23)c1,,nM,5.0,4.0,0,Weakly Active,
CHEMBL333082,105.0,IC50,Nc1cccc2c(Nc3cccc(Br)c3)ncnc12,,nM,6.98,2.0211892990699383,1,Moderately Active,
CHEMBL333115,65000.0,IC50,Nc1cc2ncnc(Nc3ccc([N+](=O)[O-])cc3)c2cn1,,nM,4.19,4.812913356642856,0,Inactive,
CHEMBL333231,763.0,IC50,Clc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,nM,7.58,2.8825245379548803,1,Moderately Active,
CHEMBL333272,5900.0,IC50,Nc1ccc(Nc2ncnc3cc(N)ncc23)cc1,,nM,5.23,3.7708520116421442,0,Weakly Active,
CHEMBL333418,439.0,IC50,Nc1cccc2ncnc(Nc3cccc(Br)c3)c12,,nM,6.36,2.6424645202421213,1,Moderately Active,
CHEMBL333454,5225.0,IC50,COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(C)cc2)c1O,,nM,5.76,3.7180862947830917,0,Weakly Active,
CHEMBL3335244,88670.0,IC50,COc1cc(Br)c(Br)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,,nM,4.05,4.947776708464739,0,Inactive,
CHEMBL3335245,76700.0,IC50,CCOc1cc(Br)c(Br)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,,nM,4.12,4.884795363948981,0,Inactive,
CHEMBL333553,4850.0,IC50,N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O,,nM,5.19,3.6857417386022635,0,Weakly Active,
CHEMBL333851,588.0,IC50,COc1cc2c(NCc3ccccc3)ncnc2cc1O,,nM,6.23,2.7693773260761385,1,Moderately Active,
CHEMBL334026,24200.0,IC50,Clc1cccc(Nc2[nH]nc3ncnc(Oc4cccc(Cl)c4)c23)c1,,nM,4.62,4.383815365980431,0,Inactive,
CHEMBL334032,22954.34,IC50,COc1cc(C=C(C#N)C#N)cc(CS(=O)(=O)c2ccc(C)cc2)c1O,,nM,4.64,4.360864810128449,0,Inactive,
CHEMBL334173,130.0,IC50,COc1cccc(Nc2ncnc3cc(N)ncc23)c1,,nM,6.89,2.113943352306837,1,Moderately Active,
CHEMBL334255,3472.0,IC50,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],CETYLPYRIDINIUM BROMIDE,nM,5.46,3.540579716504454,0,Weakly Active,CETYLPYRIDINIUM BROMIDE
CHEMBL334334,9000.0,IC50,COC(=O)c1cccc(NCc2cc(O)ccc2O)c1,,nM,5.05,3.9542425094393248,0,Weakly Active,
CHEMBL3344208,6.8,IC50,CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,8.17,0.8325089127062363,1,Very Active,
CHEMBL3344209,17.6,IC50,CS(=O)(=O)CC(N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.75,1.24551266781415,1,Active,
CHEMBL3344210,34.8,IC50,CNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.46,1.541579243946581,1,Active,
CHEMBL3344211,14.7,IC50,CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.83,1.167317334748176,1,Active,
CHEMBL3344212,77.2,IC50,CS(=O)(=O)CC(NC1CCCCC1)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.11,1.8876173003357362,1,Active,
CHEMBL3344213,39.2,IC50,CC(C)NC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.41,1.5932860670204574,1,Active,
CHEMBL3344214,28.7,IC50,CS(=O)(=O)CCNC(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.54,1.4578818967339924,1,Active,
CHEMBL3344215,10.8,IC50,CS(=O)(=O)C[C@@H](N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.97,1.0334237554869496,1,Active,
CHEMBL3344216,4.1,IC50,CN(C)[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,8.39,0.6127838567197355,1,Very Active,
CHEMBL3344217,89.6,IC50,CCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.05,1.9523080096621253,1,Active,
CHEMBL3344218,92.8,IC50,CCCCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.03,1.9675479762188621,1,Active,
CHEMBL3344219,110.2,IC50,CCCCCCC(=O)ON[C@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,6.96,2.042181594515766,1,Moderately Active,
CHEMBL3344220,13.5,IC50,CS(=O)(=O)C[C@H](N)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.87,1.130333768495006,1,Active,
CHEMBL3344221,30.4,IC50,CN(C)[C@@H](CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,,nM,7.52,1.4828735836087537,1,Active,
CHEMBL334439,6900.0,IC50,CCN(CC)CCn1c([Se][Se]c2c(C(=O)NC)c3ccccc3n2CCN(CC)CC)c(C(=O)NC)c2ccccc21,,nM,5.16,3.838849090737255,0,Weakly Active,
CHEMBL334697,6.585,IC50,C=CC(=O)N(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,nM,9.77,0.8185557792978027,1,Very Active,
CHEMBL3347487,200.0,IC50,CC1(C)[C@H]2CC3OB(COc4ccc5ncnc(Nc6cccc(Cl)c6)c5c4)O[C@@]3(C)[C@@H]1C2,,nM,6.7,2.3010299956639813,1,Moderately Active,
CHEMBL3347488,270.0,IC50,OB(O)/C=C/COc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,,nM,6.57,2.4313637641589874,1,Moderately Active,
